
🔍 LocallySF Enrichment — Phase 1
Total places: 12966
Need enrichment (restaurants + cafes): 2407
Already completed: 10
Remaining: 2397
Estimated cost: ~$187 of $200 free credit

[0.0%] Tommaso's Ristorante Italiano... ✅ 4.5★ (891 reviews, 3 photos)
[89.9%] Peet's Coffee... ✅ 4.4★ (588 reviews, 3 photos)
[89.9%] 85°C... ✅ 4.4★ (400 reviews, 3 photos)
[90.0%] Starbucks... ✅ 3.5★ (200 reviews, 3 photos)
[90.0%] TFM... ⚠️ Not found on Google
[90.1%] Sugarcane SF... ✅ 4.9★ (70 reviews, 3 photos)
[90.1%] Bambū... ✅ 4.3★ (327 reviews, 3 photos)
[90.2%] Starbucks... ✅ 4.2★ (220 reviews, 3 photos)
[90.2%] Cafe Josephine... ✅ 4.7★ (60 reviews, 3 photos)
[90.2%] Padoca Cafe... ✅ 5★ (35 reviews, 3 photos)
[90.3%] Café Bunn Mi... ✅ 4.3★ (626 reviews, 3 photos)
[90.3%] Amausaan Uji Matcha... ✅ 4.8★ (547 reviews, 3 photos)
[90.4%] Golden Donuts... ✅ 4.5★ (163 reviews, 3 photos)
[90.4%] Starbucks... ✅ 4★ (483 reviews, 3 photos)
[90.4%] Gourmet Dim Sum & Cafe... ✅ 4.4★ (78 reviews, 3 photos)
[90.5%] Avenues San Francisco... ✅ 4.5★ (115 reviews, 3 photos)
[90.5%] Steap Tea & Snack Bar... ✅ 4.5★ (222 reviews, 3 photos)
[90.6%] Chestnut Coffee Roastery... ✅ 4.5★ (471 reviews, 3 photos)
[90.6%] Starbucks... ✅ 4.1★ (173 reviews, 3 photos)
[90.7%] causwells burgers... ✅ 4.3★ (933 reviews, 3 photos)
[90.7%] Refresquería Quesería El Mirador... ✅ 4★ (201 reviews, 3 photos)
[90.7%] Steps Coffee... ✅ 3.6★ (28 reviews, 3 photos)
[90.8%] Happy Cow Creamery & Tea... ✅ 4.3★ (94 reviews, 3 photos)
[90.8%] The Den By Craftsman And Wolves... ✅ 4.5★ (225 reviews, 3 photos)
[90.9%] Rise & Grind... ✅ 4.4★ (468 reviews, 3 photos)
[90.9%] Spike's Coffees and Teas... ✅ 4.6★ (328 reviews, 3 photos)
[90.9%] Piccino Coffee Bar... ✅ 4.5★ (225 reviews, 3 photos)
[91.0%] Café mucha vista... ✅ 5★ (48 reviews, 3 photos)
[91.0%] Sweet Cupz... ✅ 4★ (52 reviews, 3 photos)
[91.1%] Makers Cafe... ✅ 2.9★ (27 reviews, 3 photos)
[91.1%] All Star Cafe... ✅ 4.4★ (258 reviews, 3 photos)
[91.2%] Coit Tower Cafe... ✅ 3.8★ (37 reviews, 3 photos)
[91.2%] Morning Due Café... ✅ 4.5★ (669 reviews, 3 photos)
[91.2%] Tallio’s... ✅ 3.5★ (2 reviews, 3 photos)
[91.3%] Castro Country Club... ✅ 4.8★ (201 reviews, 3 photos)
[91.3%] Quickly... ✅ 2.9★ (116 reviews, 3 photos)
[91.4%] gram... ⚠️ Not found on Google
[91.4%] Peet's Coffee... ✅ 4.3★ (349 reviews, 3 photos)
[91.4%] Tea & Others... ✅ 4.6★ (156 reviews, 3 photos)
[91.5%] Cafe Envy... ✅ 4.6★ (145 reviews, 3 photos)
[91.5%] twisted... ⚠️ Not found on Google
[91.6%] Black Sugar... ✅ 4.6★ (368 reviews, 3 photos)
[91.6%] Matcha Cafe Maiko... ✅ 4.7★ (760 reviews, 3 photos)
[91.7%] Compton's Coffee House... ✅ 4.7★ (334 reviews, 3 photos)
[91.7%] CoCo Fresh Tea & Juice... ✅ 4.1★ (200 reviews, 3 photos)
[91.7%] Cafe Dolci... ✅ 4.7★ (101 reviews, 3 photos)
[91.8%] Joy's Place... ✅ 4.3★ (467 reviews, 3 photos)
[91.8%] Bluestone Lane... ✅ 4.4★ (256 reviews, 3 photos)
[91.9%] Red Bay Coffee... ✅ 3.9★ (49 reviews, 3 photos)
[91.9%] Sweetheart Cafe... ✅ 4.1★ (266 reviews, 3 photos)
[91.9%] Matcha Cafe Maiko... ✅ 4.6★ (427 reviews, 3 photos)
[92.0%] Metro Milk Tea Hong Kong Dessert... ✅ 4.3★ (262 reviews, 3 photos)
[92.0%] iCafe Chinatown... ✅ 4.5★ (105 reviews, 3 photos)
[92.1%] Joe & The Juice... ✅ 4★ (622 reviews, 3 photos)
[92.1%] Cafe Bean... ✅ 4.4★ (145 reviews, 3 photos)
[92.2%] Lady Luck Cafe... ✅ 4.4★ (85 reviews, 3 photos)
[92.2%] By Me Boba Tea... ✅ 4.7★ (531 reviews, 3 photos)
[92.2%] Berlin Döner & Kebab House... ✅ 4.6★ (365 reviews, 3 photos)
[92.3%] NaYa Dessert Cafe... ✅ 4.4★ (584 reviews, 3 photos)
[92.3%] Sharetea... ✅ 4.1★ (375 reviews, 3 photos)
[92.4%] Morning Fix Cafe... ✅ 4.7★ (126 reviews, 3 photos)
[92.4%] Gong Cha... ✅ 4★ (247 reviews, 3 photos)
[92.4%] Sammie Cafe... ✅ 4.7★ (21 reviews, 3 photos)
[92.5%] Cafe Isabella... ✅ 4.6★ (300 reviews, 3 photos)
[92.5%] Little Sweet... ✅ 4.4★ (421 reviews, 3 photos)
[92.6%] Palette Tea House... ✅ 4.4★ (1526 reviews, 3 photos)
[92.6%] Caffe Ambrosia... ✅ 4.4★ (26 reviews, 3 photos)
[92.7%] Starbucks... ✅ 3.7★ (139 reviews, 3 photos)
[92.7%] Le Regency Deli Cafe... ✅ 4.4★ (99 reviews, 3 photos)
[92.7%] Joe & The Juice... ✅ 4★ (622 reviews, 3 photos)
[92.8%] Starbucks... ✅ 3.7★ (147 reviews, 3 photos)
[92.8%] Cafe 22... ✅ 4.2★ (1216 reviews, 3 photos)
[92.9%] The Little Spot Cafe... ✅ 4.7★ (130 reviews, 3 photos)
[92.9%] YakiniQ Cafe... ✅ 4.3★ (40 reviews, 3 photos)
[92.9%] Philz Coffee... ✅ 4.3★ (722 reviews, 3 photos)
[93.0%] Little Jane on Grant... ✅ 4.5★ (8 reviews, 3 photos)
[93.0%] Le Marais Bakery... ✅ 4.4★ (358 reviews, 3 photos)
[93.1%] Quickly... ✅ 4★ (111 reviews, 3 photos)
[93.1%] Fluid Cooperative Cafe... ✅ 4.7★ (22 reviews, 3 photos)
[93.2%] Starbucks... ✅ 4★ (193 reviews, 3 photos)
[93.2%] Junbi Matcha & Tea... ✅ 4.8★ (164 reviews, 3 photos)
[93.2%] Le Marais Bakery Market Cafe... ✅ 4.4★ (358 reviews, 3 photos)
[93.3%] Planet Cafe... ✅ 4.6★ (62 reviews, 3 photos)
[93.3%] CoffeeShop... ✅ 4.8★ (277 reviews, 3 photos)
[93.4%] Van Ness Cafe & Gyros... ✅ 4.5★ (511 reviews, 3 photos)
[93.4%] Jane... ✅ 4.2★ (1011 reviews, 3 photos)
[93.5%] Sweet Glory... ✅ 4.9★ (361 reviews, 3 photos)
[93.5%] Quickly... ✅ 3.4★ (95 reviews, 3 photos)
[93.5%] Lou's Sandwiches Cafe... ✅ 4.5★ (809 reviews, 3 photos)
[93.6%] Manny's... ✅ 4.4★ (592 reviews, 3 photos)
[93.6%] The Bird Cage... ✅ 4.7★ (69 reviews, 3 photos)
[93.7%] Blue Bottle Coffee... ✅ 4.1★ (201 reviews, 3 photos)
[93.7%] Haraz Coffee House... ✅ 4.5★ (591 reviews, 3 photos)
[93.7%] Buoy... ✅ 4.4★ (138 reviews, 3 photos)
[93.8%] Bluestone Lane... ✅ 4.3★ (193 reviews, 3 photos)
[93.8%] Hardware Coffee Co.... ✅ 4.7★ (31 reviews, 3 photos)
[93.9%] Peet's Coffee... ✅ 4.3★ (468 reviews, 3 photos)
[93.9%] Blue Bottle Coffee... ✅ 4★ (407 reviews, 3 photos)
[94.0%] Yi Fang Tea... ✅ 4.2★ (402 reviews, 3 photos)
[94.0%] Blue Bottle Coffee... ✅ 3.8★ (90 reviews, 3 photos)
[94.0%] Emmita's Cafe... ✅ 4.7★ (51 reviews, 3 photos)
[94.1%] Mongol Cafe... ✅ 4.3★ (83 reviews, 3 photos)
[94.1%] Starbucks... ✅ 4.1★ (185 reviews, 3 photos)
[94.2%] Cafe Pacific Plaza... ✅ 4.8★ (156 reviews, 3 photos)
[94.2%] Dolores Outpost... ✅ 4.5★ (79 reviews, 3 photos)
[94.2%] The TL Cafe and Laundromat... ✅ 0★ (0 reviews, 0 photos)
[94.3%] Fresh Market... ✅ 4★ (22 reviews, 3 photos)
[94.3%] Coffee Bar... ✅ 4.8★ (190 reviews, 3 photos)
[94.4%] The Market... ✅ 4.1★ (655 reviews, 3 photos)
[94.4%] Diamond... ✅ 4.4★ (155 reviews, 3 photos)
[94.5%] The Art Bistro... ✅ 4.8★ (443 reviews, 3 photos)
[94.5%] Koolah Cafe... ✅ 4.7★ (79 reviews, 3 photos)
[94.5%] Starbucks... ✅ 4★ (92 reviews, 3 photos)
[94.6%] Unexpected Era Cafe... ✅ 4.7★ (83 reviews, 3 photos)
[94.6%] Caffe Central... ✅ 4.5★ (1457 reviews, 3 photos)
[94.7%] Madam Zola's Fortune... ✅ 4.6★ (11 reviews, 1 photos)
[94.7%] Cafecito... ✅ 4.7★ (149 reviews, 3 photos)
[94.7%] Hideaway Cafe... ✅ 4.8★ (34 reviews, 3 photos)
[94.8%] Spro... ✅ 4.6★ (460 reviews, 3 photos)
[94.8%] Grand Coffee Too... ✅ 4.5★ (144 reviews, 3 photos)
[94.9%] Cafe la Rosa... ✅ 5★ (56 reviews, 3 photos)
[94.9%] Bobaville... ✅ 4.4★ (64 reviews, 3 photos)
[95.0%] Sidewalk Café... ✅ 4.7★ (58 reviews, 3 photos)
[95.0%] Sidewalk Juice... ✅ 4.7★ (72 reviews, 3 photos)
[95.0%] Social Cafe... ✅ 4.9★ (148 reviews, 3 photos)
[95.1%] Jade Chocolates... ✅ 4.7★ (61 reviews, 3 photos)
[95.1%] Il Canto Cafe... ✅ 4.7★ (591 reviews, 3 photos)
[95.2%] Nosh Cafe & Catering... ✅ 4.6★ (355 reviews, 3 photos)
[95.2%] Up For Dayz... ✅ 4.1★ (162 reviews, 3 photos)
[95.2%] Double Shot Coffee... ✅ 4.5★ (119 reviews, 3 photos)
[95.3%] El Cafe Tazo... ✅ 4★ (137 reviews, 3 photos)
[95.3%] Boba Guys... ✅ 4.4★ (232 reviews, 3 photos)
[95.4%] Acai R... ✅ 4.6★ (232 reviews, 3 photos)
[95.4%] Philz Coffee... ✅ 4.4★ (586 reviews, 3 photos)
[95.5%] Fayes Coffee... ✅ 4.5★ (135 reviews, 3 photos)
[95.5%] Abanico Coffee Roasters... ✅ 4.6★ (258 reviews, 3 photos)
[95.5%] L’s Caffe... ✅ 4.7★ (232 reviews, 3 photos)
[95.6%] Excelsior Coffee... ✅ 4.7★ (273 reviews, 3 photos)
[95.6%] Temo's Coffee... ✅ 4.7★ (309 reviews, 3 photos)
[95.7%] b Patisserie... ✅ 4.7★ (2839 reviews, 3 photos)
[95.7%] Tea Hut... ✅ 4.2★ (321 reviews, 3 photos)
[95.7%] Cozy Cafe... ✅ 4.8★ (246 reviews, 3 photos)
[95.8%] Urban Ritual... ✅ 4.4★ (476 reviews, 3 photos)
[95.8%] Upfordayz... ✅ 4.4★ (282 reviews, 3 photos)
[95.9%] Nina's Cafe... ✅ 4.5★ (90 reviews, 3 photos)
[95.9%] Vasquez Coffee Company... ✅ 4.8★ (61 reviews, 3 photos)
[96.0%] Cafe Angolo... ✅ 4.7★ (184 reviews, 3 photos)
[96.0%] Mr. T Cafe... ✅ 4.4★ (157 reviews, 3 photos)
[96.0%] Cafe Lambretta (Cento Coffee)... ✅ 4.6★ (238 reviews, 3 photos)
[96.1%] Quickly... ✅ 2.7★ (19 reviews, 3 photos)
[96.1%] Happy Lemon... ✅ 4.4★ (134 reviews, 3 photos)
[96.2%] Fox and Lion Bread Company... ✅ 4.6★ (194 reviews, 3 photos)
[96.2%] Sana’a Cafe... ✅ 4.8★ (330 reviews, 3 photos)
[96.2%] Steep Creamery & Tea... ✅ 4.4★ (232 reviews, 3 photos)
[96.3%] The Velvet Raven... ✅ 4.7★ (146 reviews, 3 photos)
[96.3%] Plentea... ✅ 4.1★ (80 reviews, 3 photos)
[96.4%] Double Shot Coffee... ✅ 3.8★ (48 reviews, 3 photos)
[96.4%] Blue Bottle Coffee... ✅ 4.1★ (158 reviews, 3 photos)
[96.5%] Cool Bar... ✅ 4.6★ (32 reviews, 3 photos)
[96.5%] The Lightbox Café... ✅ 4.4★ (48 reviews, 3 photos)
[96.5%] Sweet Joanna’s Cafe & Bakery... ✅ 4.4★ (206 reviews, 3 photos)
[96.6%] Bahn Mi King... ✅ 4.4★ (87 reviews, 3 photos)
[96.6%] Steep... ⚠️ Not found on Google
[96.7%] Marigold Cafe... ✅ 4.4★ (68 reviews, 3 photos)
[96.7%] Pat's Cafe... ✅ 4.6★ (1792 reviews, 3 photos)
[96.7%] Starbucks... ✅ 3.6★ (315 reviews, 3 photos)
[96.8%] Chile Lindo... ✅ 4.3★ (171 reviews, 3 photos)
[96.8%] Cento Coffee Systeme D... ✅ 4.6★ (238 reviews, 3 photos)
[96.9%] Blue Stone Lane... ✅ 4.3★ (193 reviews, 3 photos)
[96.9%] Blue Bottle Coffee... ✅ 4.4★ (202 reviews, 3 photos)
[97.0%] Andytown Coffee Roasters... ✅ 4.6★ (117 reviews, 3 photos)
[97.0%] TS cafe... ✅ 4.2★ (98 reviews, 3 photos)
[97.0%] The Coffee Berry... ✅ 4.9★ (545 reviews, 3 photos)
[97.1%] Starbucks... ✅ 2.7★ (37 reviews, 3 photos)
[97.1%] Biscoff... ⚠️ Not found on Google
[97.2%] Asian Art Museum Cafe... ✅ 4.6★ (4213 reviews, 3 photos)
[97.2%] Latte Express... ✅ 4.4★ (140 reviews, 3 photos)
[97.2%] Starbucks... ✅ 4★ (527 reviews, 3 photos)
[97.3%] Pomegranate... ✅ 3.7★ (235 reviews, 3 photos)
[97.3%] The Crêpe Cafe... ✅ 4.4★ (464 reviews, 3 photos)
[97.4%] Magic Donuts & Coffee... ✅ 4.2★ (167 reviews, 3 photos)
[97.4%] Starbucks... ✅ 4.3★ (366 reviews, 3 photos)
[97.5%] Philz Coffee... ✅ 3.9★ (37 reviews, 3 photos)
[97.5%] Philz Coffee... ✅ 4.5★ (1294 reviews, 3 photos)
[97.5%] Coffee Bodega... ✅ 4.5★ (414 reviews, 3 photos)
[97.6%] Starbucks... ✅ 4.2★ (30 reviews, 3 photos)
[97.6%] Boudin Bakery Cafe... ✅ 4.1★ (1494 reviews, 3 photos)
[97.7%] Dartealing Lounge... ✅ 4.6★ (157 reviews, 3 photos)
[97.7%] The Plant... ✅ 4.1★ (218 reviews, 3 photos)
[97.7%] Bandit... ✅ 4.1★ (113 reviews, 3 photos)
[97.8%] Caffé Central... ✅ 4.5★ (70 reviews, 3 photos)
[97.8%] CoffeeShop... ⚠️ Not found on Google
[97.9%] SPRO... ✅ 4.7★ (86 reviews, 3 photos)
[97.9%] Dento Piano Cafe... ✅ 4.5★ (157 reviews, 3 photos)
[98.0%] Kitava Kitchen... ✅ 4.5★ (651 reviews, 3 photos)
[98.0%] El Corazón Café... ✅ 5★ (11 reviews, 3 photos)
[98.0%] Café GGU... ⚠️ Not found on Google
[98.1%] The Hungry Café... ✅ 4.7★ (45 reviews, 3 photos)
[98.1%] Loard’s Ice Cream... ✅ 4.6★ (102 reviews, 3 photos)
[98.2%] Butterfly Joint... ✅ 4.9★ (102 reviews, 3 photos)
[98.2%] Fisher Brew... ✅ 3.8★ (4 reviews, 2 photos)
[98.2%] Aura... ✅ 4.6★ (210 reviews, 3 photos)
[98.3%] Penelope’s Coffee & Tea... ✅ 4★ (83 reviews, 3 photos)
[98.3%] Working Girls’ Cafe... ✅ 4.4★ (250 reviews, 3 photos)
[98.4%] Telescope Coffee... ⚠️ Not found on Google
[98.4%] Jinshan Cafe... ✅ 4.6★ (65 reviews, 3 photos)
[98.5%] Little Sweet... ✅ 3.8★ (74 reviews, 3 photos)
[98.5%] 7 Leaves... ✅ 3.6★ (58 reviews, 3 photos)
[98.5%] Pyramid Cafe... ✅ 3.8★ (969 reviews, 3 photos)
[98.6%] Pixlcat "Butter Mochi" Coffee... ✅ 4.5★ (154 reviews, 3 photos)
[98.6%] Lilikoi... ✅ 3.9★ (183 reviews, 3 photos)
[98.7%] Cafe Atlas... ✅ 4.9★ (54 reviews, 3 photos)
[98.7%] Bread N' Chu... ✅ 3.9★ (191 reviews, 3 photos)
[98.7%] Mew Tea... ✅ 4.7★ (34 reviews, 3 photos)
[98.8%] Don Macchiatos... ✅ 3.4★ (5 reviews, 3 photos)
[98.8%] El Paraiso... ✅ 4.4★ (71 reviews, 3 photos)
[98.9%] CoffeeShop... ✅ 4.4★ (176 reviews, 3 photos)
[98.9%] Loveski Deli... ✅ 3.4★ (25 reviews, 3 photos)
[99.0%] Maison Nico... ✅ 4.5★ (617 reviews, 3 photos)
[99.0%] Ikon Coffee... ✅ 4.8★ (166 reviews, 3 photos)
[99.0%] District Tea... ✅ 4.4★ (177 reviews, 3 photos)
[99.1%] Progeny Coffee... ✅ 4.8★ (118 reviews, 3 photos)
[99.1%] Mission Blue... ✅ 4.9★ (312 reviews, 3 photos)
[99.2%] Nameless Tea & Coffee... ✅ 4.2★ (65 reviews, 3 photos)
[99.2%] Haus Coffee... ✅ 4.5★ (601 reviews, 3 photos)
[99.2%] The Fold... ✅ 4.7★ (167 reviews, 3 photos)
[99.3%] Sunset Commons... ✅ 5★ (62 reviews, 3 photos)
[99.3%] Brew Cha... ✅ 4.2★ (292 reviews, 3 photos)
[99.4%] Cafe Venue... ✅ 4.3★ (115 reviews, 3 photos)
[99.4%] Joe and the Juice... ✅ 3.6★ (229 reviews, 3 photos)
[99.5%] Blue Hawai'i Açai Cafe... ✅ 4.5★ (187 reviews, 3 photos)
[99.5%] Geary Cafe... ✅ 4.6★ (14 reviews, 3 photos)
[99.5%] Kiss of Matcha... ✅ 4.5★ (36 reviews, 3 photos)
[99.6%] Kiss of Matcha... ✅ 4.4★ (147 reviews, 3 photos)
[99.6%] Noe Cafe - Dogpatch... ✅ 4.1★ (32 reviews, 3 photos)
[99.7%] Maggie's Cafe... ✅ 3.1★ (103 reviews, 3 photos)
[99.7%] Paper Son Coffee - Dogpatch... ✅ 4.8★ (106 reviews, 3 photos)
[99.7%] Paper Son Coffee - FiDi... ✅ 4.7★ (141 reviews, 3 photos)
[99.8%] Heyma Yemeni Coffee & Brunch... ✅ 4.7★ (159 reviews, 3 photos)
[99.8%] Machu Picchu Cafe... ✅ 4.6★ (86 reviews, 3 photos)
[99.9%] Butchertown Coffee... ✅ 4.6★ (60 reviews, 3 photos)
[99.9%] Double Shot Coffee... ✅ 3.8★ (15 reviews, 3 photos)
[100.0%] The Food Pavillion... ✅ 4.4★ (8 reviews, 3 photos)
[100.0%] The Wild Fox... ✅ 4.9★ (145 reviews, 3 photos)

✅ DONE!
Enriched: 2321
Not found: 76
Total completed: 2331

Data saved to: /Users/solfinn/Developer/locallysf/scripts/enriched-places.json
Run 'node scripts/apply-enrichment.mjs' to merge into placesData.json
